cdid,COMMODITY,AREA,DIRECTION,BASIS,PRICE,SEASADJ,PERIOD
EHAZ,02,W1,BAL,BOP,CP,SA,A
EHAZ,02,W1,BAL,BOP,CP,SA,M
EHAZ,02,W1,BAL,BOP,CP,SA,Q
BQMS,02,W1,EX,BOP,CP,SA,A
BQMS,02,W1,EX,BOP,CP,SA,M
BQMS,02,W1,EX,BOP,CP,SA,Q
OEAF,02,W1,EX,BOP,CVM,SA,A
OEAF,02,W1,EX,BOP,CVM,SA,M
OEAF,02,W1,EX,BOP,CVM,SA,Q
BQQT,02,W1,IM,BOP,CP,SA,A
BQQT,02,W1,IM,BOP,CP,SA,M
BQQT,02,W1,IM,BOP,CP,SA,Q
OGSJ,02,W1,IM,BOP,CVM,SA,A
OGSJ,02,W1,IM,BOP,CVM,SA,M
OGSJ,02,W1,IM,BOP,CVM,SA,Q
JZIU,03,B5,EX,BOP,CP,SA,A
JZIU,03,B5,EX,BOP,CP,SA,M
JZIU,03,B5,EX,BOP,CP,SA,Q
JZIY,03,B5,EX,BOP,CVM,SA,A
JZIY,03,B5,EX,BOP,CVM,SA,M
JZIY,03,B5,EX,BOP,CVM,SA,Q
JZJX,03,B5,IM,BOP,CP,SA,A
JZJX,03,B5,IM,BOP,CP,SA,M
JZJX,03,B5,IM,BOP,CP,SA,Q
JZKA,03,B5,IM,BOP,CVM,SA,A
JZKA,03,B5,IM,BOP,CVM,SA,M
JZKA,03,B5,IM,BOP,CVM,SA,Q
JZMO,03,D5,EX,BOP,CP,SA,A
JZMO,03,D5,EX,BOP,CP,SA,M
JZMO,03,D5,EX,BOP,CP,SA,Q
JZMR,03,D5,EX,BOP,CVM,SA,A
JZMR,03,D5,EX,BOP,CVM,SA,M
JZMR,03,D5,EX,BOP,CVM,SA,Q
JZNB,03,D5,IM,BOP,CP,SA,A
JZNB,03,D5,IM,BOP,CP,SA,M
JZNB,03,D5,IM,BOP,CP,SA,Q
JZNE,03,D5,IM,BOP,CVM,SA,A
JZNE,03,D5,IM,BOP,CVM,SA,M
JZNE,03,D5,IM,BOP,CVM,SA,Q
OABI,03,W1,BAL,BOP,CP,SA,A
OABI,03,W1,BAL,BOP,CP,SA,M
OABI,03,W1,BAL,BOP,CP,SA,Q
OKCL,03,W1,EX,BOP,CP,SA,A
OKCL,03,W1,EX,BOP,CP,SA,M
OKCL,03,W1,EX,BOP,CP,SA,Q
OKPV,03,W1,EX,BOP,CVM,SA,A
OKPV,03,W1,EX,BOP,CVM,SA,M
OKPV,03,W1,EX,BOP,CVM,SA,Q
OKDX,03,W1,IM,BOP,CP,SA,A
OKDX,03,W1,IM,BOP,CP,SA,M
OKDX,03,W1,IM,BOP,CP,SA,Q
OKRH,03,W1,IM,BOP,CVM,SA,A
OKRH,03,W1,IM,BOP,CVM,SA,M
OKRH,03,W1,IM,BOP,CVM,SA,Q
SMFP,04and08,B5,EX,BOP,CP,SA,A
SMFP,04and08,B5,EX,BOP,CP,SA,M
SMFP,04and08,B5,EX,BOP,CP,SA,Q
SMFS,04and08,B5,EX,BOP,CVM,SA,A
SMFS,04and08,B5,EX,BOP,CVM,SA,M
SMFS,04and08,B5,EX,BOP,CVM,SA,Q
SMGC,04and08,B5,IM,BOP,CP,SA,A
SMGC,04and08,B5,IM,BOP,CP,SA,M
SMGC,04and08,B5,IM,BOP,CP,SA,Q
SMGF,04and08,B5,IM,BOP,CVM,SA,A
SMGF,04and08,B5,IM,BOP,CVM,SA,M
SMGF,04and08,B5,IM,BOP,CVM,SA,Q
SMGP,04and08,D5,EX,BOP,CP,SA,A
SMGP,04and08,D5,EX,BOP,CP,SA,M
SMGP,04and08,D5,EX,BOP,CP,SA,Q
SMGS,04and08,D5,EX,BOP,CVM,SA,A
SMGS,04and08,D5,EX,BOP,CVM,SA,M
SMGS,04and08,D5,EX,BOP,CVM,SA,Q
SMHC,04and08,D5,IM,BOP,CP,SA,A
SMHC,04and08,D5,IM,BOP,CP,SA,M
SMHC,04and08,D5,IM,BOP,CP,SA,Q
SMHF,04and08,D5,IM,BOP,CVM,SA,A
SMHF,04and08,D5,IM,BOP,CVM,SA,M
SMHF,04and08,D5,IM,BOP,CVM,SA,Q
EHBA,04and08,W1,BAL,BOP,CP,SA,A
EHBA,04and08,W1,BAL,BOP,CP,SA,M
EHBA,04and08,W1,BAL,BOP,CP,SA,Q
BQMT,04and08,W1,EX,BOP,CP,SA,A
BQMT,04and08,W1,EX,BOP,CP,SA,M
BQMT,04and08,W1,EX,BOP,CP,SA,Q
OEAL,04and08,W1,EX,BOP,CVM,SA,A
OEAL,04and08,W1,EX,BOP,CVM,SA,M
OEAL,04and08,W1,EX,BOP,CVM,SA,Q
BQQU,04and08,W1,IM,BOP,CP,SA,A
BQQU,04and08,W1,IM,BOP,CP,SA,M
BQQU,04and08,W1,IM,BOP,CP,SA,Q
OGSK,04and08,W1,IM,BOP,CVM,SA,A
OGSK,04and08,W1,IM,BOP,CVM,SA,M
OGSK,04and08,W1,IM,BOP,CVM,SA,Q
JZNO,04,B5,EX,BOP,CP,SA,A
JZNO,04,B5,EX,BOP,CP,SA,M
JZNO,04,B5,EX,BOP,CP,SA,Q
JZNR,04,B5,EX,BOP,CVM,SA,A
JZNR,04,B5,EX,BOP,CVM,SA,M
JZNR,04,B5,EX,BOP,CVM,SA,Q
JZOB,04,B5,IM,BOP,CP,SA,A
JZOB,04,B5,IM,BOP,CP,SA,M
JZOB,04,B5,IM,BOP,CP,SA,Q
JZOE,04,B5,IM,BOP,CVM,SA,A
JZOE,04,B5,IM,BOP,CVM,SA,M
JZOE,04,B5,IM,BOP,CVM,SA,Q
JZOO,04,D5,EX,BOP,CP,SA,A
JZOO,04,D5,EX,BOP,CP,SA,M
JZOO,04,D5,EX,BOP,CP,SA,Q
JZOR,04,D5,EX,BOP,CVM,SA,A
JZOR,04,D5,EX,BOP,CVM,SA,M
JZOR,04,D5,EX,BOP,CVM,SA,Q
JZPB,04,D5,IM,BOP,CP,SA,A
JZPB,04,D5,IM,BOP,CP,SA,M
JZPB,04,D5,IM,BOP,CP,SA,Q
JZPE,04,D5,IM,BOP,CVM,SA,A
JZPE,04,D5,IM,BOP,CVM,SA,M
JZPE,04,D5,IM,BOP,CVM,SA,Q
OABO,04,W1,BAL,BOP,CP,SA,A
OABO,04,W1,BAL,BOP,CP,SA,M
OABO,04,W1,BAL,BOP,CP,SA,Q
OKCM,04,W1,EX,BOP,CP,SA,A
OKCM,04,W1,EX,BOP,CP,SA,M
OKCM,04,W1,EX,BOP,CP,SA,Q
OKPW,04,W1,EX,BOP,CVM,SA,A
OKPW,04,W1,EX,BOP,CVM,SA,M
OKPW,04,W1,EX,BOP,CVM,SA,Q
OKDY,04,W1,IM,BOP,CP,SA,A
OKDY,04,W1,IM,BOP,CP,SA,M
OKDY,04,W1,IM,BOP,CP,SA,Q
OKRI,04,W1,IM,BOP,CVM,SA,A
OKRI,04,W1,IM,BOP,CVM,SA,M
OKRI,04,W1,IM,BOP,CVM,SA,Q
JZVO,08,B5,EX,BOP,CP,SA,A
JZVO,08,B5,EX,BOP,CP,SA,M
JZVO,08,B5,EX,BOP,CP,SA,Q
JZVR,08,B5,EX,BOP,CVM,SA,A
JZVR,08,B5,EX,BOP,CVM,SA,M
JZVR,08,B5,EX,BOP,CVM,SA,Q
JZWB,08,B5,IM,BOP,CP,SA,A
JZWB,08,B5,IM,BOP,CP,SA,M
JZWB,08,B5,IM,BOP,CP,SA,Q
JZWE,08,B5,IM,BOP,CVM,SA,A
JZWE,08,B5,IM,BOP,CVM,SA,M
JZWE,08,B5,IM,BOP,CVM,SA,Q
JZWO,08,D5,EX,BOP,CP,SA,A
JZWO,08,D5,EX,BOP,CP,SA,M
JZWO,08,D5,EX,BOP,CP,SA,Q
JZWR,08,D5,EX,BOP,CVM,SA,A
JZWR,08,D5,EX,BOP,CVM,SA,M
JZWR,08,D5,EX,BOP,CVM,SA,Q
JZXB,08,D5,IM,BOP,CP,SA,A
JZXB,08,D5,IM,BOP,CP,SA,M
JZXB,08,D5,IM,BOP,CP,SA,Q
JZXE,08,D5,IM,BOP,CVM,SA,A
JZXE,08,D5,IM,BOP,CVM,SA,M
JZXE,08,D5,IM,BOP,CVM,SA,Q
OACJ,08,W1,BAL,BOP,CP,SA,A
OACJ,08,W1,BAL,BOP,CP,SA,M
OACJ,08,W1,BAL,BOP,CP,SA,Q
OKCP,08,W1,EX,BOP,CP,SA,A
OKCP,08,W1,EX,BOP,CP,SA,M
OKCP,08,W1,EX,BOP,CP,SA,Q
OKPZ,08,W1,EX,BOP,CVM,SA,A
OKPZ,08,W1,EX,BOP,CVM,SA,M
OKPZ,08,W1,EX,BOP,CVM,SA,Q
OKEB,08,W1,IM,BOP,CP,SA,A
OKEB,08,W1,IM,BOP,CP,SA,M
OKEB,08,W1,IM,BOP,CP,SA,Q
OKRL,08,W1,IM,BOP,CVM,SA,A
OKRL,08,W1,IM,BOP,CVM,SA,M
OKRL,08,W1,IM,BOP,CVM,SA,Q
JZPO,05,B5,EX,BOP,CP,SA,A
JZPO,05,B5,EX,BOP,CP,SA,M
JZPO,05,B5,EX,BOP,CP,SA,Q
JZPR,05,B5,EX,BOP,CVM,SA,A
JZPR,05,B5,EX,BOP,CVM,SA,M
JZPR,05,B5,EX,BOP,CVM,SA,Q
JZQB,05,B5,IM,BOP,CP,SA,A
JZQB,05,B5,IM,BOP,CP,SA,M
JZQB,05,B5,IM,BOP,CP,SA,Q
JZQE,05,B5,IM,BOP,CVM,SA,A
JZQE,05,B5,IM,BOP,CVM,SA,M
JZQE,05,B5,IM,BOP,CVM,SA,Q
JZQO,05,D5,EX,BOP,CP,SA,A
JZQO,05,D5,EX,BOP,CP,SA,M
JZQO,05,D5,EX,BOP,CP,SA,Q
JZQR,05,D5,EX,BOP,CVM,SA,A
JZQR,05,D5,EX,BOP,CVM,SA,M
JZQR,05,D5,EX,BOP,CVM,SA,Q
JZRB,05,D5,IM,BOP,CP,SA,A
JZRB,05,D5,IM,BOP,CP,SA,M
JZRB,05,D5,IM,BOP,CP,SA,Q
JZRE,05,D5,IM,BOP,CVM,SA,A
JZRE,05,D5,IM,BOP,CVM,SA,M
JZRE,05,D5,IM,BOP,CVM,SA,Q
EHBB,05,W1,BAL,BOP,CP,SA,A
EHBB,05,W1,BAL,BOP,CP,SA,M
EHBB,05,W1,BAL,BOP,CP,SA,Q
BQMU,05,W1,EX,BOP,CP,SA,A
BQMU,05,W1,EX,BOP,CP,SA,M
BQMU,05,W1,EX,BOP,CP,SA,Q
OEAY,05,W1,EX,BOP,CVM,SA,A
OEAY,05,W1,EX,BOP,CVM,SA,M
OEAY,05,W1,EX,BOP,CVM,SA,Q
BQQV,05,W1,IM,BOP,CP,SA,A
BQQV,05,W1,IM,BOP,CP,SA,M
BQQV,05,W1,IM,BOP,CP,SA,Q
OGSL,05,W1,IM,BOP,CVM,SA,A
OGSL,05,W1,IM,BOP,CVM,SA,M
OGSL,05,W1,IM,BOP,CVM,SA,Q
JZRO,06,B5,EX,BOP,CP,SA,A
JZRO,06,B5,EX,BOP,CP,SA,M
JZRO,06,B5,EX,BOP,CP,SA,Q
JZRR,06,B5,EX,BOP,CVM,SA,A
JZRR,06,B5,EX,BOP,CVM,SA,M
JZRR,06,B5,EX,BOP,CVM,SA,Q
JZSB,06,B5,IM,BOP,CP,SA,A
JZSB,06,B5,IM,BOP,CP,SA,M
JZSB,06,B5,IM,BOP,CP,SA,Q
JZSE,06,B5,IM,BOP,CVM,SA,A
JZSE,06,B5,IM,BOP,CVM,SA,M
JZSE,06,B5,IM,BOP,CVM,SA,Q
JZSO,06,D5,EX,BOP,CP,SA,A
JZSO,06,D5,EX,BOP,CP,SA,M
JZSO,06,D5,EX,BOP,CP,SA,Q
JZSR,06,D5,EX,BOP,CVM,SA,A
JZSR,06,D5,EX,BOP,CVM,SA,M
JZSR,06,D5,EX,BOP,CVM,SA,Q
JZTB,06,D5,IM,BOP,CP,SA,A
JZTB,06,D5,IM,BOP,CP,SA,M
JZTB,06,D5,IM,BOP,CP,SA,Q
JZTE,06,D5,IM,BOP,CVM,SA,A
JZTE,06,D5,IM,BOP,CVM,SA,M
JZTE,06,D5,IM,BOP,CVM,SA,Q
OABP,06,W1,BAL,BOP,CP,SA,A
OABP,06,W1,BAL,BOP,CP,SA,M
OABP,06,W1,BAL,BOP,CP,SA,Q
OKCN,06,W1,EX,BOP,CP,SA,A
OKCN,06,W1,EX,BOP,CP,SA,M
OKCN,06,W1,EX,BOP,CP,SA,Q
OKPX,06,W1,EX,BOP,CVM,SA,A
OKPX,06,W1,EX,BOP,CVM,SA,M
OKPX,06,W1,EX,BOP,CVM,SA,Q
OKDZ,06,W1,IM,BOP,CP,SA,A
OKDZ,06,W1,IM,BOP,CP,SA,M
OKDZ,06,W1,IM,BOP,CP,SA,Q
OKRJ,06,W1,IM,BOP,CVM,SA,A
OKRJ,06,W1,IM,BOP,CVM,SA,M
OKRJ,06,W1,IM,BOP,CVM,SA,Q
JZTO,07,B5,EX,BOP,CP,SA,A
JZTO,07,B5,EX,BOP,CP,SA,M
JZTO,07,B5,EX,BOP,CP,SA,Q
JZTR,07,B5,EX,BOP,CVM,SA,A
JZTR,07,B5,EX,BOP,CVM,SA,M
JZTR,07,B5,EX,BOP,CVM,SA,Q
JZUB,07,B5,IM,BOP,CP,SA,A
JZUB,07,B5,IM,BOP,CP,SA,M
JZUB,07,B5,IM,BOP,CP,SA,Q
JZUE,07,B5,IM,BOP,CVM,SA,A
JZUE,07,B5,IM,BOP,CVM,SA,M
JZUE,07,B5,IM,BOP,CVM,SA,Q
JZUO,07,D5,EX,BOP,CP,SA,A
JZUO,07,D5,EX,BOP,CP,SA,M
JZUO,07,D5,EX,BOP,CP,SA,Q
JZUR,07,D5,EX,BOP,CVM,SA,A
JZUR,07,D5,EX,BOP,CVM,SA,M
JZUR,07,D5,EX,BOP,CVM,SA,Q
JZVB,07,D5,IM,BOP,CP,SA,A
JZVB,07,D5,IM,BOP,CP,SA,M
JZVB,07,D5,IM,BOP,CP,SA,Q
JZVE,07,D5,IM,BOP,CVM,SA,A
JZVE,07,D5,IM,BOP,CVM,SA,M
JZVE,07,D5,IM,BOP,CVM,SA,Q
OACH,07,W1,BAL,BOP,CP,SA,A
OACH,07,W1,BAL,BOP,CP,SA,M
OACH,07,W1,BAL,BOP,CP,SA,Q
OKCO,07,W1,EX,BOP,CP,SA,A
OKCO,07,W1,EX,BOP,CP,SA,M
OKCO,07,W1,EX,BOP,CP,SA,Q
OKPY,07,W1,EX,BOP,CVM,SA,A
OKPY,07,W1,EX,BOP,CVM,SA,M
OKPY,07,W1,EX,BOP,CVM,SA,Q
OKEA,07,W1,IM,BOP,CP,SA,A
OKEA,07,W1,IM,BOP,CP,SA,M
OKEA,07,W1,IM,BOP,CP,SA,Q
OKRK,07,W1,IM,BOP,CVM,SA,A
OKRK,07,W1,IM,BOP,CVM,SA,M
OKRK,07,W1,IM,BOP,CVM,SA,Q
JZXP,09,B5,EX,BOP,CP,SA,A
JZXP,09,B5,EX,BOP,CP,SA,M
JZXP,09,B5,EX,BOP,CP,SA,Q
JZXS,09,B5,EX,BOP,CVM,SA,A
JZXS,09,B5,EX,BOP,CVM,SA,M
JZXS,09,B5,EX,BOP,CVM,SA,Q
JZYC,09,B5,IM,BOP,CP,SA,A
JZYC,09,B5,IM,BOP,CP,SA,M
JZYC,09,B5,IM,BOP,CP,SA,Q
JZYF,09,B5,IM,BOP,CVM,SA,A
JZYF,09,B5,IM,BOP,CVM,SA,M
JZYF,09,B5,IM,BOP,CVM,SA,Q
JZYP,09,D5,EX,BOP,CP,SA,A
JZYP,09,D5,EX,BOP,CP,SA,M
JZYP,09,D5,EX,BOP,CP,SA,Q
JZYS,09,D5,EX,BOP,CVM,SA,A
JZYS,09,D5,EX,BOP,CVM,SA,M
JZYS,09,D5,EX,BOP,CVM,SA,Q
LGBT,09,D5,IM,BOP,CP,SA,A
LGBT,09,D5,IM,BOP,CP,SA,M
LGBT,09,D5,IM,BOP,CP,SA,Q
LGBW,09,D5,IM,BOP,CVM,SA,A
LGBW,09,D5,IM,BOP,CVM,SA,M
LGBW,09,D5,IM,BOP,CVM,SA,Q
OACN,09,W1,BAL,BOP,CP,SA,A
OACN,09,W1,BAL,BOP,CP,SA,M
OACN,09,W1,BAL,BOP,CP,SA,Q
OKCQ,09,W1,EX,BOP,CP,SA,A
OKCQ,09,W1,EX,BOP,CP,SA,M
OKCQ,09,W1,EX,BOP,CP,SA,Q
OKQA,09,W1,EX,BOP,CVM,SA,A
OKQA,09,W1,EX,BOP,CVM,SA,M
OKQA,09,W1,EX,BOP,CVM,SA,Q
OKEC,09,W1,IM,BOP,CP,SA,A
OKEC,09,W1,IM,BOP,CP,SA,M
OKEC,09,W1,IM,BOP,CP,SA,Q
OKRM,09,W1,IM,BOP,CVM,SA,A
OKRM,09,W1,IM,BOP,CVM,SA,M
OKRM,09,W1,IM,BOP,CVM,SA,Q
CTVA,1,B5,BAL,BOP,CP,SA,A
CTVA,1,B5,BAL,BOP,CP,SA,M
CTVA,1,B5,BAL,BOP,CP,SA,Q
CTXT,1,B5,BAL,BOP,CVM,SA,A
CTXT,1,B5,BAL,BOP,CVM,SA,M
CTXT,1,B5,BAL,BOP,CVM,SA,Q
SHGM,1,B5,EX,BOP,CP,SA,A
SHGM,1,B5,EX,BOP,CP,SA,M
SHGM,1,B5,EX,BOP,CP,SA,Q
SHGP,1,B5,EX,BOP,CVM,SA,A
SHGP,1,B5,EX,BOP,CVM,SA,M
SHGP,1,B5,EX,BOP,CVM,SA,Q
CTWR,1,B5,EX,BOP,IDEF,SA,A
CTWR,1,B5,EX,BOP,IDEF,SA,M
CTWR,1,B5,EX,BOP,IDEF,SA,Q
SHGZ,1,B5,IM,BOP,CP,SA,A
SHGZ,1,B5,IM,BOP,CP,SA,M
SHGZ,1,B5,IM,BOP,CP,SA,Q
SHHC,1,B5,IM,BOP,CVM,SA,A
SHHC,1,B5,IM,BOP,CVM,SA,M
SHHC,1,B5,IM,BOP,CVM,SA,Q
CTWS,1,B5,IM,BOP,IDEF,SA,A
CTWS,1,B5,IM,BOP,IDEF,SA,M
CTWS,1,B5,IM,BOP,IDEF,SA,Q
CTVI,1,D5,BAL,BOP,CP,SA,A
CTVI,1,D5,BAL,BOP,CP,SA,M
CTVI,1,D5,BAL,BOP,CP,SA,Q
CTYE,1,D5,BAL,BOP,CVM,SA,A
CTYE,1,D5,BAL,BOP,CVM,SA,M
CTYE,1,D5,BAL,BOP,CVM,SA,Q
SHHM,1,D5,EX,BOP,CP,SA,A
SHHM,1,D5,EX,BOP,CP,SA,M
SHHM,1,D5,EX,BOP,CP,SA,Q
SHHP,1,D5,EX,BOP,CVM,SA,A
SHHP,1,D5,EX,BOP,CVM,SA,M
SHHP,1,D5,EX,BOP,CVM,SA,Q
CTXO,1,D5,EX,BOP,IDEF,SA,A
CTXO,1,D5,EX,BOP,IDEF,SA,M
CTXO,1,D5,EX,BOP,IDEF,SA,Q
SHHZ,1,D5,IM,BOP,CP,SA,A
SHHZ,1,D5,IM,BOP,CP,SA,M
SHHZ,1,D5,IM,BOP,CP,SA,Q
SHIC,1,D5,IM,BOP,CVM,SA,A
SHIC,1,D5,IM,BOP,CVM,SA,M
SHIC,1,D5,IM,BOP,CVM,SA,Q
CTXP,1,D5,IM,BOP,IDEF,SA,A
CTXP,1,D5,IM,BOP,IDEF,SA,M
CTXP,1,D5,IM,BOP,IDEF,SA,Q
EHBC,1,W1,BAL,BOP,CP,SA,A
EHBC,1,W1,BAL,BOP,CP,SA,M
EHBC,1,W1,BAL,BOP,CP,SA,Q
CTVW,1,W1,BAL,BOP,CVM,SA,A
CTVW,1,W1,BAL,BOP,CVM,SA,M
CTVW,1,W1,BAL,BOP,CVM,SA,Q
BQMZ,1,W1,EX,BOP,CP,SA,A
BQMZ,1,W1,EX,BOP,CP,SA,M
BQMZ,1,W1,EX,BOP,CP,SA,Q
OEBB,1,W1,EX,BOP,CVM,SA,A
OEBB,1,W1,EX,BOP,CVM,SA,M
OEBB,1,W1,EX,BOP,CVM,SA,Q
EDHM,1,W1,EX,BOP,IDEF,SA,A
EDHM,1,W1,EX,BOP,IDEF,SA,M
EDHM,1,W1,EX,BOP,IDEF,SA,Q
BQQW,1,W1,IM,BOP,CP,SA,A
BQQW,1,W1,IM,BOP,CP,SA,M
BQQW,1,W1,IM,BOP,CP,SA,Q
OGSM,1,W1,IM,BOP,CVM,SA,A
OGSM,1,W1,IM,BOP,CVM,SA,M
OGSM,1,W1,IM,BOP,CVM,SA,Q
EDHN,1,W1,IM,BOP,IDEF,SA,A
EDHN,1,W1,IM,BOP,IDEF,SA,M
EDHN,1,W1,IM,BOP,IDEF,SA,Q
LGFJ,11,B5,EX,BOP,CP,SA,A
LGFJ,11,B5,EX,BOP,CP,SA,M
LGFJ,11,B5,EX,BOP,CP,SA,Q
LGFM,11,B5,EX,BOP,CVM,SA,A
LGFM,11,B5,EX,BOP,CVM,SA,M
LGFM,11,B5,EX,BOP,CVM,SA,Q
LGFW,11,B5,IM,BOP,CP,SA,A
LGFW,11,B5,IM,BOP,CP,SA,M
LGFW,11,B5,IM,BOP,CP,SA,Q
LGFZ,11,B5,IM,BOP,CVM,SA,A
LGFZ,11,B5,IM,BOP,CVM,SA,M
LGFZ,11,B5,IM,BOP,CVM,SA,Q
LGGJ,11,D5,EX,BOP,CP,SA,A
LGGJ,11,D5,EX,BOP,CP,SA,M
LGGJ,11,D5,EX,BOP,CP,SA,Q
LGGM,11,D5,EX,BOP,CVM,SA,A
LGGM,11,D5,EX,BOP,CVM,SA,M
LGGM,11,D5,EX,BOP,CVM,SA,Q
LGGW,11,D5,IM,BOP,CP,SA,A
LGGW,11,D5,IM,BOP,CP,SA,M
LGGW,11,D5,IM,BOP,CP,SA,Q
LGGZ,11,D5,IM,BOP,CVM,SA,A
LGGZ,11,D5,IM,BOP,CVM,SA,M
LGGZ,11,D5,IM,BOP,CVM,SA,Q
EHBD,11,W1,BAL,BOP,CP,SA,A
EHBD,11,W1,BAL,BOP,CP,SA,M
EHBD,11,W1,BAL,BOP,CP,SA,Q
BQNB,11,W1,EX,BOP,CP,SA,A
BQNB,11,W1,EX,BOP,CP,SA,M
BQNB,11,W1,EX,BOP,CP,SA,Q
OEBC,11,W1,EX,BOP,CVM,SA,A
OEBC,11,W1,EX,BOP,CVM,SA,M
OEBC,11,W1,EX,BOP,CVM,SA,Q
EGAT,11,W1,IM,BOP,CP,SA,A
EGAT,11,W1,IM,BOP,CP,SA,M
EGAT,11,W1,IM,BOP,CP,SA,Q
OGSN,11,W1,IM,BOP,CVM,SA,A
OGSN,11,W1,IM,BOP,CVM,SA,M
OGSN,11,W1,IM,BOP,CVM,SA,Q
LGHJ,12,B5,EX,BOP,CP,SA,A
LGHJ,12,B5,EX,BOP,CP,SA,M
LGHJ,12,B5,EX,BOP,CP,SA,Q
LGHM,12,B5,EX,BOP,CVM,SA,A
LGHM,12,B5,EX,BOP,CVM,SA,M
LGHM,12,B5,EX,BOP,CVM,SA,Q
LJDG,12,B5,IM,BOP,CP,SA,A
LJDG,12,B5,IM,BOP,CP,SA,M
LJDG,12,B5,IM,BOP,CP,SA,Q
LJDN,12,B5,IM,BOP,CVM,SA,A
LJDN,12,B5,IM,BOP,CVM,SA,M
LJDN,12,B5,IM,BOP,CVM,SA,Q
LJVD,12,D5,EX,BOP,CP,SA,A
LJVD,12,D5,EX,BOP,CP,SA,M
LJVD,12,D5,EX,BOP,CP,SA,Q
LJVG,12,D5,EX,BOP,CVM,SA,A
LJVG,12,D5,EX,BOP,CVM,SA,M
LJVG,12,D5,EX,BOP,CVM,SA,Q
LKBV,12,D5,IM,BOP,CP,SA,A
LKBV,12,D5,IM,BOP,CP,SA,M
LKBV,12,D5,IM,BOP,CP,SA,Q
LKBY,12,D5,IM,BOP,CVM,SA,A
LKBY,12,D5,IM,BOP,CVM,SA,M
LKBY,12,D5,IM,BOP,CVM,SA,Q
EHBE,12,W1,BAL,BOP,CP,SA,A
EHBE,12,W1,BAL,BOP,CP,SA,M
EHBE,12,W1,BAL,BOP,CP,SA,Q
BQOW,12,W1,EX,BOP,CP,SA,A
BQOW,12,W1,EX,BOP,CP,SA,M
BQOW,12,W1,EX,BOP,CP,SA,Q
OEBD,12,W1,EX,BOP,CVM,SA,A
OEBD,12,W1,EX,BOP,CVM,SA,M
OEBD,12,W1,EX,BOP,CVM,SA,Q
EMAI,12,W1,IM,BOP,CP,SA,A
EMAI,12,W1,IM,BOP,CP,SA,M
EMAI,12,W1,IM,BOP,CP,SA,Q
OGSO,12,W1,IM,BOP,CVM,SA,A
OGSO,12,W1,IM,BOP,CVM,SA,M
OGSO,12,W1,IM,BOP,CVM,SA,Q
SDTB,2and4,B5,BAL,BOP,CP,SA,A
SDTB,2and4,B5,BAL,BOP,CP,SA,M
SDTB,2and4,B5,BAL,BOP,CP,SA,Q
SDTO,2and4,B5,EX,BOP,CP,SA,A
SDTO,2and4,B5,EX,BOP,CP,SA,M
SDTO,2and4,B5,EX,BOP,CP,SA,Q
SDTS,2and4,B5,EX,BOP,CVM,SA,A
SDTS,2and4,B5,EX,BOP,CVM,SA,M
SDTS,2and4,B5,EX,BOP,CVM,SA,Q
SDTL,2and4,B5,EX,BOP,IDEF,SA,A
SDTL,2and4,B5,EX,BOP,IDEF,SA,M
SDTL,2and4,B5,EX,BOP,IDEF,SA,Q
SDVA,2and4,B5,IM,BOP,CP,SA,A
SDVA,2and4,B5,IM,BOP,CP,SA,M
SDVA,2and4,B5,IM,BOP,CP,SA,Q
SDVE,2and4,B5,IM,BOP,CVM,SA,A
SDVE,2and4,B5,IM,BOP,CVM,SA,M
SDVE,2and4,B5,IM,BOP,CVM,SA,Q
SDUX,2and4,B5,IM,BOP,IDEF,SA,A
SDUX,2and4,B5,IM,BOP,IDEF,SA,M
SDUX,2and4,B5,IM,BOP,IDEF,SA,Q
SDVX,2and4,D5,BAL,BOP,CP,SA,A
SDVX,2and4,D5,BAL,BOP,CP,SA,M
SDVX,2and4,D5,BAL,BOP,CP,SA,Q
SDWK,2and4,D5,EX,BOP,CP,SA,A
SDWK,2and4,D5,EX,BOP,CP,SA,M
SDWK,2and4,D5,EX,BOP,CP,SA,Q
SDWO,2and4,D5,EX,BOP,CVM,SA,A
SDWO,2and4,D5,EX,BOP,CVM,SA,M
SDWO,2and4,D5,EX,BOP,CVM,SA,Q
SDWH,2and4,D5,EX,BOP,IDEF,SA,A
SDWH,2and4,D5,EX,BOP,IDEF,SA,M
SDWH,2and4,D5,EX,BOP,IDEF,SA,Q
SDXV,2and4,D5,IM,BOP,CP,SA,A
SDXV,2and4,D5,IM,BOP,CP,SA,M
SDXV,2and4,D5,IM,BOP,CP,SA,Q
SDXZ,2and4,D5,IM,BOP,CVM,SA,A
SDXZ,2and4,D5,IM,BOP,CVM,SA,M
SDXZ,2and4,D5,IM,BOP,CVM,SA,Q
SDXS,2and4,D5,IM,BOP,IDEF,SA,A
SDXS,2and4,D5,IM,BOP,IDEF,SA,M
SDXS,2and4,D5,IM,BOP,IDEF,SA,Q
BQOR,2and4,W1,BAL,BOP,CP,NSA,A
BQOR,2and4,W1,BAL,BOP,CP,NSA,M
BQOR,2and4,W1,BAL,BOP,CP,NSA,Q
ELBF,2and4,W1,BAL,BOP,CP,SA,A
ELBF,2and4,W1,BAL,BOP,CP,SA,M
ELBF,2and4,W1,BAL,BOP,CP,SA,Q
ELBK,2and4,W1,EX,BOP,CP,NSA
ELBK,2and4,W1,EX,BOP,CP,NSA,A
ELBK,2and4,W1,EX,BOP,CP,NSA,Q
